source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences,Cancer
CORUM,CORUM:1332,Large Drosha complex,0.009827878445412462,True,Large Drosha complex,20,219,4,9211,0.0182648401826484,0.2,query_1,['CORUM:0000000'],"['HNRNPUL1', 'DROSHA', 'DDX3X', 'TAF15']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",Endometrial
CORUM,CORUM:2159,AR-AKT-APPL complex,0.009900779366691658,True,AR-AKT-APPL complex,3,180,2,9211,0.011111111111111112,0.6666666666666666,query_1,['CORUM:0000000'],"['AKT1', 'APPL1']","[['CORUM'], ['CORUM']]",Endometrial
CORUM,CORUM:7406,"AKT1-APPL1-HDAC3 complex, induced by IGF-1",0.009900779366691658,True,"AKT1-APPL1-HDAC3 complex, induced by IGF-1",3,180,2,9211,0.011111111111111112,0.6666666666666666,query_1,['CORUM:0000000'],"['AKT1', 'APPL1']","[['CORUM'], ['CORUM']]",Endometrial
CORUM,CORUM:191,20S proteasome,0.009927290830520626,True,20S proteasome,14,1238,7,9211,0.005654281098546042,0.5,query_1,['CORUM:0000000'],"['PSMB1', 'PSMB6', 'PSMA5', 'PSMB7', 'PSMB2', 'PSMB5', 'PSMA7']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",Endometrial
REAC,REAC:R-HSA-72766,Translation,0.010666749789228104,True,Translation,268,570,42,9211,0.07368421052631578,0.15671641791044777,query_1,['REAC:R-HSA-392499'],"['RPL7', 'RPL15', 'RPS23', 'MRPL38', 'FARSA', 'MRPL24', 'RPS12', 'RPL19', 'RPL12', 'MRPL48', 'EIF5', 'DAP3', 'RPL22', 'MRPS7', 'EIF3G', 'RPS18', 'GFM2', 'RPL27', 'RPL35', 'MRPL21', 'MRPS15', 'SPCS1', 'MRPL57', 'RPL9', 'RPS10', 'EIF3J', 'RPL23', 'MRPS12', 'MRPS17', 'MRPL22', 'SEC11A', 'EARS2', 'SRPRA', 'MRPS36', 'RPL13', 'EEF1D', 'MRPL20', 'MRPS28', 'RPL36A', 'GFM1', 'EIF2B2', 'EIF4E']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",Endometrial
CORUM,CORUM:685,MeCP1 complex,0.011974307139996122,True,MeCP1 complex,9,1011,5,9211,0.004945598417408506,0.5555555555555556,query_1,['CORUM:0000000'],"['MBD3', 'CHD4', 'HDAC2', 'MTA2', 'RBBP7']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",Endometrial
CORUM,CORUM:659,MeCP1 complex,0.011974307139996122,True,MeCP1 complex,9,1011,5,9211,0.004945598417408506,0.5555555555555556,query_1,['CORUM:0000000'],"['MBD3', 'CHD4', 'HDAC2', 'MTA2', 'RBBP7']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",Endometrial
CORUM,CORUM:263,R/M complex (RAD50-MRE11 complex),0.01203063503651215,True,R/M complex (RAD50-MRE11 complex),2,341,2,9211,0.005865102639296188,1.0,query_1,['CORUM:0000000'],"['MRE11', 'RAD50']","[['CORUM'], ['CORUM']]",Endometrial
CORUM,CORUM:264,R/M complex (RAD50-MRE11 complex),0.01203063503651215,True,R/M complex (RAD50-MRE11 complex),2,341,2,9211,0.005865102639296188,1.0,query_1,['CORUM:0000000'],"['MRE11', 'RAD50']","[['CORUM'], ['CORUM']]",Endometrial
CORUM,CORUM:72,R/M complex (RAD50-MRE11 complex),0.01203063503651215,True,R/M complex (RAD50-MRE11 complex),2,341,2,9211,0.005865102639296188,1.0,query_1,['CORUM:0000000'],"['MRE11', 'RAD50']","[['CORUM'], ['CORUM']]",Endometrial
CORUM,CORUM:315,"28S ribosomal subunit, mitochondrial",0.012810055221380661,True,"28S ribosomal subunit, mitochondrial",30,705,8,9211,0.011347517730496455,0.26666666666666666,query_1,['CORUM:0000000'],"['DAP3', 'MRPS7', 'MRPS15', 'MRPS12', 'MRPS17', 'MRPS36', 'MRPS28', 'MRPS35']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",Endometrial
GO:BP,GO:0016072,rRNA metabolic process,0.014166069767028942,True,"""The chemical reactions and pathways involving rRNA, ribosomal RNA, a structural constituent of ribosomes."" [ISBN:0198506732]",220,6583,203,9211,0.030837004405286344,0.9227272727272727,query_1,['GO:0034660'],"['RPL7', 'RPL15', 'EXOSC1', 'SART1', 'MAK16', 'ZNHIT6', 'RPL19', 'RPL12', 'RPL22', 'MRM3', 'ZNHIT3', 'UTP4', 'MPHOSPH6', 'RPL27', 'RPL35', 'RPL9', 'EXOSC10', 'ERI3', 'EXOSC2', 'RPL23', 'RIOK2', 'RPL13', 'RPL36A', 'RCL1', 'FTSJ3', 'NOL8', 'WDR75', 'RPL32', 'LSM6', 'NIFK', 'PIH1D1', 'SRFBP1', 'POP4', 'MDN1', 'NOP10', 'NAT10', 'RPLP0', 'RPUSD3', 'RPS15', 'IMP3', 'TBL3', 'THUMPD1', 'RPS17', 'METTL5', 'MRTO4', 'TSR2', 'MTREX', 'FCF1', 'YTHDF2', 'NSUN4', 'RPL3', 'UTP18', 'XRN1', 'RPLP1', 'ESF1', 'NOB1', 'RPL36', 'MTERF4', 'RPL35A', 'RPL7L1', 'FBL', 'TRMT112', 'EXOSC5', 'XRN2', 'RPL34', 'GAR1', 'TRIR', 'UTP3', 'RPL14', 'RPS2', 'DDX52', 'TFB2M', 'IMP4', 'DDX47', 'UTP6', 'RRP15', 'EXOSC9', 'KRR1', 'EBNA1BP2', 'NOLC1', 'METTL15', 'RPUSD2', 'PELP1', 'C1D', 'BOP1', 'NOP53', 'RPL11', 'RPL24', 'NOP9', 'RPLP2', 'RPL29', 'NSA2', 'RRS1', 'USP36', 'NVL', 'DIS3', 'METTL16', 'EXOSC7', 'NOL11', 'RPL18', 'RPS24', 'FBLL1', 'RRP12', 'WDR46', 'DDX49', 'RPL4', 'RPS7', 'UBA52', 'SNU13', 'UTP14A', 'MRPS11', 'PWP2', 'DDX54', 'RPS6', 'POP5', 'RPL7A', 'RPS19', 'NOP58', 'PRKDC', 'RPF1', 'BMS1', 'NOP56', 'RPL21', 'RPS16', 'DDX10', 'TFB1M', 'RPL17', 'SBDS', 'RPL10A', 'KRI1', 'DHX37', 'PES1', 'NAF1', 'RPS8', 'RPL38', 'RPS14', 'DIS3L', 'RPUSD4', 'RPL10', 'RPL18A', 'RRP1', 'TSR3', 'RPL23A', 'NOL10', 'NSUN5', 'NOL9', 'EXOSC6', 'NOP14', 'UTP20', 'RPS25', 'EXOSC3', 'RPS9', 'RPL8', 'TEX10', 'RPS28', 'PELO', 'BYSL', 'WDR55', 'EXOSC8', 'NUDT16', 'MRPL1', 'RPL28', 'SLFN13', 'UTP25', 'RPL37', 'RRP9', 'WDR12', 'HEATR1', 'EMG1', 'RRP36', 'RPP40', 'NOL6', 'LYAR', 'RPL13A', 'MPHOSPH10', 'ABT1', 'WDR43', 'RPL30', 'RIOK3', 'WDR36', 'LAS1L', 'WDR18', 'RPS21', 'RSL1D1', 'NHP2', 'DCAF13', 'RPL31', 'NOC4L', 'GEMIN4', 'DDX18', 'WDR3', 'RPF2', 'RPL27A', 'UTP11', 'PDCD11', 'UTP15', 'TSR1', 'RPL6', 'DIMT1', 'BUD23', 'RRP7A', 'RPL26', 'RPS27']","[['IMP', 'IBA', 'TAS'], ['TAS'], ['TAS'], ['IBA'], ['IBA'], ['IBA'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['IBA'], ['IMP', 'IBA', 'TAS'], ['IMP', 'IBA', 'TAS'], ['IMP', 'TAS'], ['IBA', 'TAS'], ['TAS'], ['IMP', 'IBA', 'TAS'], ['IBA'], ['IBA', 'TAS'], ['TAS'], ['IDA', 'IMP', 'IBA'], ['TAS'], ['TAS'], ['IBA', 'TAS'], ['IBA'], ['IMP'], ['IMP', 'TAS'], ['TAS'], ['IBA'], ['IBA', 'NAS'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA', 'TAS'], ['IBA', 'TAS'], ['TAS'], ['IBA'], ['IMP'], ['IBA', 'TAS'], ['IBA', 'TAS'], ['TAS'], ['IMP'], ['IDA'], ['IBA'], ['IBA'], ['IMP', 'IBA', 'TAS'], ['TAS'], ['IMP'], ['IDA', 'IBA', 'TAS'], ['TAS'], ['TAS'], ['IMP', 'IBA'], ['TAS'], ['IBA'], ['IBA', 'TAS'], ['TAS'], ['TAS'], ['IMP', 'TAS'], ['IBA'], ['IDA', 'IBA', 'TAS'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IBA', 'TAS', 'NAS'], ['TAS'], ['TAS'], ['IBA', 'TAS'], ['IDA'], ['IBA', 'TAS'], ['IMP', 'TAS'], ['TAS'], ['IBA', 'TAS'], ['IBA'], ['IBA', 'TAS', 'NAS'], ['IMP', 'IBA', 'TAS'], ['IBA', 'TAS'], ['IBA'], ['IMP', 'IBA', 'TAS', 'NAS'], ['TAS'], ['IBA'], ['TAS'], ['IBA'], ['IBA'], ['TAS'], ['IMP', 'IBA', 'TAS'], ['IMP', 'IBA', 'TAS'], ['IBA'], ['IMP', 'TAS'], ['TAS'], ['IBA'], ['TAS'], ['TAS'], ['IBA'], ['IBA'], ['IDA', 'ISS'], ['IDA'], ['IMP', 'IBA', 'TAS'], ['IBA'], ['IBA', 'TAS'], ['IMP', 'IBA', 'TAS'], ['TAS'], ['IMP'], ['IBA'], ['IBA'], ['IBA', 'TAS'], ['IMP', 'IBA', 'TAS'], ['TAS'], ['IMP', 'IBA', 'TAS'], ['TAS'], ['IBA', 'TAS'], ['TAS'], ['IBA'], ['IBA', 'TAS'], ['IBA'], ['IMP', 'TAS'], ['IBA'], ['IBA', 'TAS'], ['IMP'], ['TAS'], ['IDA'], ['IBA'], ['IBA', 'TAS'], ['TAS'], ['TAS'], ['IMP', 'IBA'], ['IBA'], ['IBA', 'TAS'], ['TAS'], ['IMP'], ['IBA', 'TAS'], ['IBA'], ['IBA', 'TAS'], ['IMP', 'IBA', 'TAS'], ['ISS'], ['IBA'], ['TAS'], ['ISS', 'IBA', 'TAS'], ['IDA', 'IMP', 'IBA'], ['IBA'], ['TAS'], ['TAS'], ['IBA'], ['IMP', 'IBA', 'TAS'], ['TAS'], ['IBA'], ['IDA', 'IBA'], ['IMP', 'IBA', 'TAS'], ['IBA', 'TAS'], ['ISS', 'IBA', 'TAS'], ['IMP', 'ISS', 'TAS'], ['IMP'], ['IDA', 'IBA', 'TAS'], ['TAS'], ['TAS'], ['TAS'], ['IMP', 'IBA'], ['IBA'], ['IBA'], ['ISS'], ['IBA', 'TAS'], ['ISS'], ['IBA'], ['TAS'], ['IDA'], ['IBA', 'TAS'], ['TAS'], ['IDA', 'TAS', 'IC'], ['IMP', 'IBA', 'TAS'], ['IMP', 'IBA', 'TAS'], ['ISS', 'IBA', 'TAS'], ['IDA', 'IBA', 'TAS'], ['IBA'], ['ISS', 'IBA', 'TAS'], ['IMP', 'IBA'], ['TAS'], ['TAS'], ['IBA'], ['IMP', 'TAS'], ['TAS'], ['IMP', 'IBA'], ['IBA', 'TAS'], ['IBA', 'TAS'], ['IBA', 'TAS'], ['IBA'], ['IBA'], ['ISS', 'IBA', 'TAS'], ['IBA', 'TAS'], ['TAS'], ['ISS', 'TAS'], ['TAS'], ['IBA'], ['IBA', 'TAS'], ['IBA'], ['TAS'], ['TAS'], ['TAS'], ['IMP', 'IBA', 'TAS'], ['IBA'], ['TAS'], ['IMP', 'IBA', 'TAS'], ['IMP', 'IBA', 'TAS'], ['IBA', 'TAS'], ['IMP', 'TAS'], ['IMP']]",Endometrial
CORUM,CORUM:6435,HAUS augmin-like complex,0.014253434534162014,True,HAUS augmin-like complex,7,3680,7,9211,0.0019021739130434783,1.0,query_1,['CORUM:0000000'],"['HAUS6', 'HAUS1', 'HAUS5', 'HAUS3', 'HAUS2', 'HAUS7', 'HAUS8']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",Endometrial
CORUM,CORUM:71,MRN complex (MRE11-RAD50-NBN complex),0.015244311307753682,True,MRN complex (MRE11-RAD50-NBN complex),3,1107,3,9211,0.0027100271002710027,1.0,query_1,['CORUM:0000000'],"['MRE11', 'RAD50', 'NBN']","[['CORUM'], ['CORUM'], ['CORUM']]",Endometrial
CORUM,CORUM:331,MRN complex (MRE11-RAD50-NBN complex),0.015244311307753682,True,MRN complex (MRE11-RAD50-NBN complex),3,1107,3,9211,0.0027100271002710027,1.0,query_1,['CORUM:0000000'],"['MRE11', 'RAD50', 'NBN']","[['CORUM'], ['CORUM'], ['CORUM']]",Endometrial
CORUM,CORUM:618,MRN complex (MRE11-RAD50-NBN complex),0.015244311307753682,True,MRN complex (MRE11-RAD50-NBN complex),3,1107,3,9211,0.0027100271002710027,1.0,query_1,['CORUM:0000000'],"['MRE11', 'RAD50', 'NBN']","[['CORUM'], ['CORUM'], ['CORUM']]",Endometrial
CORUM,CORUM:2767,RAD50-MRE11-NBN-p200-p350 complex,0.015244311307753682,True,RAD50-MRE11-NBN-p200-p350 complex,3,1107,3,9211,0.0027100271002710027,1.0,query_1,['CORUM:0000000'],"['MRE11', 'RAD50', 'NBN']","[['CORUM'], ['CORUM'], ['CORUM']]",Endometrial
CORUM,CORUM:73,MRN complex (MRE11-RAD50-NBN complex),0.015244311307753682,True,MRN complex (MRE11-RAD50-NBN complex),3,1107,3,9211,0.0027100271002710027,1.0,query_1,['CORUM:0000000'],"['MRE11', 'RAD50', 'NBN']","[['CORUM'], ['CORUM'], ['CORUM']]",Endometrial
CORUM,CORUM:173,MRN complex (MRE11-RAD50-NBN complex),0.015244311307753682,True,MRN complex (MRE11-RAD50-NBN complex),3,1107,3,9211,0.0027100271002710027,1.0,query_1,['CORUM:0000000'],"['MRE11', 'RAD50', 'NBN']","[['CORUM'], ['CORUM'], ['CORUM']]",Endometrial
CORUM,CORUM:972,MRN complex (MRE11-RAD50-NBN complex),0.015244311307753682,True,MRN complex (MRE11-RAD50-NBN complex),3,1107,3,9211,0.0027100271002710027,1.0,query_1,['CORUM:0000000'],"['MRE11', 'RAD50', 'NBN']","[['CORUM'], ['CORUM'], ['CORUM']]",Endometrial
CORUM,CORUM:1081,MRN complex (MRE11-RAD50-NBN complex),0.015244311307753682,True,MRN complex (MRE11-RAD50-NBN complex),3,1107,3,9211,0.0027100271002710027,1.0,query_1,['CORUM:0000000'],"['MRE11', 'RAD50', 'NBN']","[['CORUM'], ['CORUM'], ['CORUM']]",Endometrial
CORUM,CORUM:7381,DCS complex,0.01528349403716401,True,DCS complex,4,4,1,9211,0.25,0.25,query_1,['CORUM:0000000'],['KHSRP'],[['CORUM']],Endometrial
CORUM,CORUM:652,AP3-BLOC1 complex,0.01584648433556389,True,AP3-BLOC1 complex,14,5093,14,9211,0.0027488709994109564,1.0,query_1,['CORUM:0000000'],"['BLOC1S2', 'AP3B1', 'DTNBP1', 'BLOC1S3', 'SNAPIN', 'BLOC1S5', 'AP3M2', 'BLOC1S6', 'BLOC1S1', 'AP3S2', 'AP3D1', 'BLOC1S4', 'AP3S1', 'AP3M1']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",Endometrial
CORUM,CORUM:7443,Exosome,0.015923963336293683,True,Exosome,12,436,4,9211,0.009174311926605505,0.3333333333333333,query_1,['CORUM:0000000'],"['EXOSC1', 'MPHOSPH6', 'EXOSC10', 'EXOSC2']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",Endometrial
CORUM,CORUM:194,PA28gamma-20S proteasome,0.016468254568960474,True,PA28gamma-20S proteasome,15,1238,7,9211,0.005654281098546042,0.4666666666666667,query_1,['CORUM:0000000'],"['PSMB1', 'PSMB6', 'PSMA5', 'PSMB7', 'PSMB2', 'PSMB5', 'PSMA7']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",Endometrial
CORUM,CORUM:324,"39S ribosomal subunit, mitochondrial",0.01783166246709183,True,"39S ribosomal subunit, mitochondrial",48,5831,40,9211,0.006859886811867604,0.8333333333333334,query_1,['CORUM:0000000'],"['MRPL38', 'MRPL24', 'MRPL48', 'MRPL21', 'MRPL22', 'MRPL20', 'MRPL4', 'MRPL37', 'MRPL2', 'MRPL15', 'MRPL12', 'MRPL39', 'MRPL53', 'MRPL52', 'MRPL28', 'MRPL55', 'MRPL19', 'MRPL17', 'MRPL10', 'MRPL30', 'MRPL49', 'MRPL43', 'MRPL40', 'MRPL51', 'MRPL16', 'MRPL42', 'MRPL18', 'MRPL32', 'MRPL9', 'MRPL44', 'MRPL41', 'MRPL45', 'MRPL35', 'MRPL36', 'MRPL14', 'MRPL50', 'MRPL33', 'MRPL1', 'MRPL46', 'MRPL3']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",Endometrial
