source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
GO:BP,GO:0048285,organelle fission,0.0020020501602153436,True,"""The creation of two or more organelles by division of one organelle."" [GOC:jid]",355,223,28,12414,0.12556053811659193,0.07887323943661972,query_1,['GO:0006996'],"['TRIP13', 'ZWINT', 'KIF11', 'CHEK1', 'NCAPD3', 'TPX2', 'KIFC1', 'PRC1', 'PPP2R2A', 'NDC80', 'KIF2C', 'NCAPG2', 'TDRKH', 'EMD', 'SMC2', 'CHEK2', 'CENPF', 'INCENP', 'DLGAP5', 'UBE2C', 'GDAP1', 'CSNK2A2', 'MAD2L1', 'ANLN', 'CDK1', 'KIF23', 'CCNB1', 'AURKB']","[['IMP', 'ISS', 'IBA'], ['IDA', 'IBA'], ['IDA', 'IMP', 'IBA'], ['IDA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IDA', 'IBA'], ['IMP', 'IBA', 'NAS'], ['IBA', 'TAS'], ['TAS'], ['IMP', 'IBA', 'TAS'], ['IMP'], ['IBA', 'TAS'], ['ISS'], ['TAS'], ['IDA', 'TAS'], ['IMP'], ['NAS'], ['IBA'], ['NAS'], ['IMP', 'IBA', 'TAS'], ['IDA', 'IBA'], ['TAS'], ['IDA', 'IMP', 'IBA', 'TAS'], ['TAS'], ['TAS'], ['IMP', 'IBA', 'TAS'], ['IMP', 'IBA', 'TAS'], ['IDA', 'IMP', 'TAS']]"
GO:BP,GO:0051983,regulation of chromosome segregation,0.0023682125828299607,True,"""Any process that modulates the frequency, rate or extent of chromosome segregation, the process in which genetic material, in the form of chromosomes, is organized and then physically separated and apportioned to two or more sets."" [GOC:ai]",67,418,15,12414,0.03588516746411483,0.22388059701492538,query_1,"['GO:0007059', 'GO:0050794']","['TRIP13', 'ZWINT', 'NDC80', 'KIF2C', 'CENPF', 'DLGAP5', 'UBE2C', 'CSNK2A2', 'MAD2L1', 'CCNB1', 'AURKB', 'PLK1', 'LCMT1', 'NUMA1', 'MKI67']","[['IMP'], ['IDA'], ['IMP'], ['IMP'], ['NAS'], ['NAS'], ['IBA'], ['IMP', 'IBA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IMP'], ['IDA', 'TAS'], ['IDA', 'IMP'], ['IMP'], ['IMP'], ['IDA']]"
GO:BP,GO:0006259,DNA metabolic process,0.0036654617429404414,True,"""Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."" [ISBN:0198506732]",639,1126,120,12414,0.10657193605683836,0.18779342723004694,query_1,"['GO:0044260', 'GO:0090304']","['UBE2T', 'DHX36', 'TRIP13', 'CHEK1', 'WDR70', 'TYMS', 'HSF1', 'PPIE', 'BLM', 'TP53', 'USP7', 'TDRKH', 'TOPBP1', 'FANCI', 'GATAD2A', 'UBQLN4', 'CHEK2', 'USP10', 'VCP', 'RBBP8', 'NSD2', 'MDC1', 'IGHMBP2', 'GINS3', 'PCNA', 'CDK1', 'RECQL5', 'WDHD1', 'UNG', 'EP300', 'AURKB', 'PRMT6', 'GTF2H1', 'PARG', 'PMS2', 'UHRF1', 'TOP2A', 'OTUD4', 'RFC1', 'TDG', 'WRN', 'MGME1', 'ATRX', 'COPS7B', 'SFPQ', 'NVL', 'APOBEC3B', 'POLR2H', 'PRIM1', 'CUL4A', 'DSCC1', 'FBXO4', 'ARID2', 'POLA2', 'REXO4', 'MAPK8', 'HDAC8', 'RAD23B', 'GINS1', 'MCM3', 'MCM7', 'SMARCAD1', 'RFC5', 'SUPT6H', 'YLPM1', 'CDK2', 'MCM5', 'ALKBH4', 'DICER1', 'HMGA2', 'MCM4', 'GINS2', 'VCPIP1', 'CHTF18', 'SRPK2', 'MCM2', 'POLI', 'ERCC4', 'TFRC', 'POLA1', 'SETD2', 'MSH3', 'BAZ2A', 'MPG', 'NUDT1', 'XRN1', 'DNMT3A', 'TONSL', 'ASF1A', 'FBXO6', 'MSH6', 'FTO', 'CUL4B', 'SMARCAL1', 'DCTPP1', 'ATR', 'LIG1', 'HPF1', 'SIRT1', 'GRHL2', 'GTF2I', 'OTUB1', 'HUWE1', 'POLD3', 'TSN', 'CHD1L', 'MCM6', 'RNF168', 'PAXIP1', 'UBE2V2', 'BACH1', 'KPNA1', 'DCAF1', 'GINS4', 'POLD2', 'USP9X', 'SP100', 'ORC3', 'TCEA1', 'HMGB3']","[['IMP', 'TAS'], ['IMP'], ['ISS', 'IBA'], ['IDA', 'IMP'], ['IBA'], ['IC'], ['IMP'], ['TAS'], ['IDA', 'IMP', 'IBA', 'TAS', 'NAS'], ['IDA', 'IMP'], ['IDA', 'IMP', 'TAS'], ['ISS'], ['IBA', 'TAS', 'NAS'], ['TAS'], ['TAS'], ['IDA'], ['IMP', 'TAS'], ['TAS'], ['IDA', 'IMP', 'ISS', 'TAS', 'NAS'], ['IMP', 'IBA', 'TAS'], ['TAS'], ['TAS'], ['TAS'], ['IBA', 'TAS'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS'], ['TAS'], ['IMP', 'IBA', 'TAS', 'NAS'], ['IBA'], ['IDA', 'ISO', 'IBA', 'TAS'], ['TAS'], ['IMP'], ['TAS'], ['IBA', 'TAS'], ['IBA', 'TAS'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IMP', 'IBA'], ['IDA', 'IMP', 'IBA'], ['IDA'], ['TAS'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS'], ['IDA', 'IMP', 'IGI', 'IBA', 'TAS'], ['TAS'], ['ISS', 'TAS'], ['TAS'], ['IMP'], ['IMP', 'IBA'], ['IBA'], ['TAS'], ['IDA', 'IBA', 'TAS'], ['TAS'], ['IDA', 'TAS'], ['IMP', 'ISO', 'IC'], ['IMP'], ['IDA', 'IBA', 'TAS'], ['IDA', 'IBA'], ['TAS'], ['IMP'], ['IDA', 'TAS'], ['IBA', 'TAS'], ['IBA', 'TAS'], ['IBA', 'TAS'], ['IMP', 'IEP'], ['IDA', 'IBA', 'TAS', 'NAS'], ['ISS'], ['IBA'], ['TAS'], ['IBA', 'TAS'], ['ISS'], ['IBA'], ['IDA'], ['IBA', 'TAS'], ['IBA', 'TAS'], ['IDA'], ['IDA', 'TAS'], ['IDA'], ['IMP', 'IBA', 'TAS'], ['IBA', 'TAS'], ['IDA', 'IMP', 'IGI', 'IBA', 'TAS'], ['IDA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IDA', 'IMP'], ['IDA', 'IMP', 'IBA', 'TAS'], ['ISS'], ['IBA', 'TAS'], ['IDA', 'IC'], ['IC'], ['IDA', 'IMP'], ['IMP'], ['IDA'], ['TAS'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'TAS'], ['IDA', 'IBA', 'TAS'], ['IDA', 'TAS'], ['IMP', 'IBA', 'TAS'], ['IMP', 'IBA'], ['ISS', 'IBA', 'TAS'], ['IDA', 'IBA', 'TAS'], ['IDA'], ['IMP', 'ISS'], ['IDA', 'IMP'], ['IDA'], ['IMP', 'IBA'], ['IMP', 'IBA'], ['IDA', 'IMP', 'IBA', 'TAS', 'NAS'], ['TAS'], ['TAS'], ['IBA', 'TAS'], ['IDA', 'IMP', 'ISS', 'TAS'], ['ISS', 'TAS'], ['IMP', 'IBA', 'TAS'], ['IMP'], ['TAS'], ['IMP', 'ISS'], ['IBA', 'TAS'], ['IDA', 'IBA', 'TAS'], ['IDA'], ['IMP'], ['IBA', 'TAS'], ['TAS'], ['ISS']]"
GO:BP,GO:0006399,tRNA metabolic process,0.004899831447423304,True,"""The chemical reactions and pathways involving tRNA, transfer RNA, a class of relatively small RNA molecules responsible for mediating the insertion of amino acids into the sequence of nascent polypeptide chains during protein synthesis. Transfer RNA is characterized by the presence of many unusual minor bases, the function of which has not been completely established."" [ISBN:0198506732]",139,1726,49,12414,0.028389339513325607,0.35251798561151076,query_1,['GO:0034660'],"['NSUN2', 'SARS2', 'TRMT5', 'C9orf64', 'TRMT1L', 'ZBTB8OS', 'TRIT1', 'DARS2', 'TARS2', 'THG1L', 'CDKAL1', 'ELP3', 'SSB', 'THADA', 'IARS2', 'HARS2', 'YARS2', 'POP1', 'WARS2', 'C2orf49', 'TRMT1', 'TRMT6', 'ALKBH8', 'TRMT10C', 'NARS2', 'PARS2', 'OSGEP', 'RPP30', 'DUS2', 'TARBP1', 'DTD1', 'SLFN13', 'AARS2', 'MOCS3', 'ELAC2', 'MARS2', 'RPP40', 'PUS1', 'VARS', 'THUMPD3', 'EARS2', 'QTRT2', 'TRMU', 'CSTF2', 'TRMT10A', 'LARS2', 'ADAT1', 'PUS7', 'EXOSC2']","[['IDA', 'ISS', 'IBA', 'TAS'], ['ISS', 'IBA', 'TAS'], ['IMP', 'IBA'], ['IBA'], ['IBA'], ['IDA', 'IBA', 'TAS'], ['IBA', 'TAS'], ['IDA', 'TAS', 'IC'], ['IBA', 'TAS'], ['IDA', 'ISS', 'IBA', 'TAS'], ['IBA', 'TAS'], ['IDA', 'IBA', 'TAS'], ['IMP', 'IGI', 'TAS'], ['IBA'], ['IBA', 'TAS'], ['IDA', 'IBA', 'TAS'], ['IDA', 'IMP', 'IBA', 'TAS', 'IC'], ['IDA', 'IBA', 'TAS'], ['IBA', 'TAS'], ['TAS'], ['IBA', 'TAS'], ['TAS'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['ISS'], ['IBA'], ['IDA'], ['IDA', 'IBA', 'TAS'], ['IDA', 'IBA'], ['IBA'], ['IBA'], ['IDA'], ['IMP', 'IBA'], ['IDA', 'IBA'], ['IMP', 'IBA', 'TAS'], ['IDA', 'IBA', 'TAS'], ['IDA', 'IBA', 'TAS'], ['IBA', 'TAS'], ['IBA', 'TAS'], ['IBA'], ['IDA', 'IBA'], ['IDA', 'IBA', 'TAS'], ['IBA'], ['TAS'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IBA', 'TAS'], ['IMP'], ['IDA'], ['IBA']]"
GO:BP,GO:0000959,mitochondrial RNA metabolic process,0.00549733001931869,True,"""The chemical reactions and pathways involving RNA transcribed from the mitochondrial genome and occurring in the mitochondrion."" [GOC:krc, GOC:mah]",36,1767,21,12414,0.011884550084889643,0.5833333333333334,query_1,['GO:0016070'],"['SARS2', 'TFB1M', 'TFB2M', 'TRMT5', 'TRIT1', 'DARS2', 'TARS2', 'SLIRP', 'YARS2', 'WARS2', 'TEFM', 'TRMT10C', 'AARS2', 'ELAC2', 'TFAM', 'PUS1', 'PDE12', 'EARS2', 'TRMT10A', 'FOXO3', 'TBRG4']","[['IBA'], ['IBA'], ['IDA', 'IBA', 'TAS'], ['IMP', 'IBA'], ['TAS'], ['IDA', 'IC'], ['TAS'], ['IBA'], ['IMP', 'IC'], ['IBA'], ['IMP'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IMP'], ['IMP', 'IBA', 'TAS'], ['IDA', 'IMP', 'IBA', 'TAS'], ['TAS'], ['IMP'], ['IDA'], ['IBA'], ['IMP'], ['IMP']]"
GO:BP,GO:0006281,DNA repair,0.007230989305412222,True,"""The process of restoring DNA after damage. Genomes are subject to damage by chemical and physical agents in the environment (e.g. UV and ionizing radiations, chemical mutagens, fungal and bacterial toxins, etc.) and by free radicals or alkylating agents endogenously generated in metabolism. DNA is also damaged because of errors during its replication. A variety of different DNA repair pathways have been reported that include direct reversal, base excision repair, nucleotide excision repair, photoreactivation, bypass, double-strand break repair pathway, and mismatch repair pathway."" [PMID:11563486]",399,1050,78,12414,0.07428571428571429,0.19548872180451127,query_1,"['GO:0006259', 'GO:0006974']","['UBE2T', 'TRIP13', 'CHEK1', 'WDR70', 'HSF1', 'PPIE', 'BLM', 'TP53', 'USP7', 'TOPBP1', 'FANCI', 'UBQLN4', 'CHEK2', 'USP10', 'VCP', 'RBBP8', 'NSD2', 'MDC1', 'IGHMBP2', 'PCNA', 'CDK1', 'RECQL5', 'WDHD1', 'UNG', 'EP300', 'PRMT6', 'GTF2H1', 'PARG', 'PMS2', 'RFC1', 'TDG', 'WRN', 'MGME1', 'COPS7B', 'SFPQ', 'POLR2H', 'CUL4A', 'ARID2', 'MAPK8', 'RAD23B', 'MCM3', 'MCM7', 'SMARCAD1', 'RFC5', 'MCM5', 'HMGA2', 'MCM4', 'GINS2', 'VCPIP1', 'MCM2', 'POLI', 'ERCC4', 'POLA1', 'SETD2', 'MSH3', 'MPG', 'NUDT1', 'TONSL', 'ASF1A', 'FBXO6', 'MSH6', 'FTO', 'CUL4B', 'SMARCAL1', 'ATR', 'LIG1', 'HPF1', 'SIRT1', 'GTF2I', 'OTUB1', 'HUWE1', 'POLD3', 'CHD1L', 'MCM6', 'RNF168', 'PAXIP1', 'UBE2V2', 'BACH1']","[['IMP', 'TAS'], ['ISS'], ['IDA', 'IMP'], ['IBA'], ['IMP'], ['TAS'], ['IDA', 'IBA', 'NAS'], ['IMP'], ['IMP', 'TAS'], ['NAS'], ['TAS'], ['IDA'], ['IMP', 'TAS'], ['TAS'], ['IDA', 'IMP', 'ISS', 'TAS', 'NAS'], ['IMP', 'IBA', 'TAS'], ['TAS'], ['TAS'], ['TAS'], ['IDA', 'IMP', 'IBA', 'TAS'], ['TAS'], ['IMP', 'IBA', 'TAS'], ['IBA'], ['IDA', 'ISO', 'IBA', 'TAS'], ['TAS'], ['TAS'], ['IBA', 'TAS'], ['IBA', 'TAS'], ['IDA', 'IMP', 'IBA', 'TAS'], ['TAS'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IDA', 'IMP', 'IBA'], ['TAS'], ['TAS'], ['IMP'], ['TAS'], ['TAS'], ['IMP'], ['TAS'], ['IDA', 'TAS'], ['IBA'], ['IBA'], ['IMP'], ['IBA', 'TAS', 'NAS'], ['IBA'], ['IDA'], ['IBA'], ['IBA'], ['IDA'], ['IBA'], ['IBA', 'TAS'], ['IDA', 'IMP', 'IGI', 'IBA', 'TAS'], ['IMP'], ['IDA', 'IMP'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IBA', 'TAS'], ['IC'], ['IMP'], ['IDA'], ['TAS'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'TAS'], ['IDA', 'TAS'], ['IDA', 'TAS'], ['IMP', 'IBA'], ['TAS'], ['IDA', 'TAS'], ['IDA'], ['IMP', 'ISS'], ['IDA'], ['IMP', 'IBA'], ['IMP', 'IBA'], ['IMP', 'IBA', 'TAS', 'NAS'], ['TAS'], ['IBA'], ['IDA', 'IMP', 'TAS'], ['TAS'], ['IMP', 'IBA', 'TAS'], ['IMP']]"
GO:BP,GO:1901988,negative regulation of cell cycle phase transition,0.008324002206798645,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of cell cycle phase transition."" [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]",224,230,21,12414,0.09130434782608696,0.09375,query_1,"['GO:0010948', 'GO:0044770', 'GO:1901987']","['TRIP13', 'ZWINT', 'CHEK1', 'PSMD10', 'NDC80', 'USP28', 'BLM', 'TP53', 'TOPBP1', 'CHEK2', 'CENPF', 'CARM1', 'ZFP36L2', 'MDC1', 'MAD2L1', 'PCNA', 'CDK1', 'CCNB1', 'EP300', 'AURKB', 'TIPRL']","[['IMP', 'IBA'], ['IDA'], ['IDA', 'IMP'], ['TAS'], ['IMP'], ['IMP', 'IBA'], ['IDA'], ['IMP', 'TAS'], ['IBA'], ['IBA', 'TAS'], ['NAS'], ['TAS'], ['ISS'], ['TAS'], ['IDA', 'IMP', 'IBA', 'TAS'], ['TAS'], ['IBA', 'TAS'], ['IMP', 'TAS'], ['TAS'], ['ISS'], ['IMP']]"
GO:BP,GO:0006396,RNA processing,0.008415000359266588,True,"""Any process involved in the conversion of one or more primary RNA transcripts into one or more mature RNA molecules."" [GOC:mah]",815,867,104,12414,0.11995386389850057,0.1276073619631902,query_1,"['GO:0010467', 'GO:0016070']","['DHX36', 'NSUN2', 'ZC3H7A', 'WBP11', 'EIF6', 'HSF1', 'PPIE', 'STRAP', 'TP53', 'PRCC', 'CDK12', 'TFB1M', 'CCNT1', 'FXR1', 'TFB2M', 'GEMIN2', 'HNRNPF', 'NOLC1', 'COIL', 'UTP20', 'PRDX6', 'TRMT5', 'RIOK1', 'C9orf64', 'BUD13', 'RBPMS', 'GTF2H1', 'RPUSD2', 'RBMXL1', 'RNMT', 'TRMT1L', 'RIPK1', 'RNF113A', 'RPRD1A', 'ZBTB8OS', 'TRIT1', 'LSM1', 'USP39', 'CLNS1A', 'ESF1', 'RP9', 'CPSF7', 'TSR1', 'SFPQ', 'MBNL2', 'NVL', 'THG1L', 'POLR2H', 'NGDN', 'SRPK1', 'ESRP1', 'SENP3', 'AKAP8L', 'NSUN5', 'HNRNPUL1', 'NOL10', 'CDK13', 'CDKAL1', 'STAT3', 'ELP3', 'RRP1B', 'SUPT6H', 'SSB', 'RPRD2', 'THADA', 'FMR1', 'NCBP1', 'DICER1', 'TEX10', 'WBP4', 'POP1', 'TGS1', 'C2orf49', 'AHCYL1', 'TRMT1', 'PRX', 'TRMT6', 'DROSHA', 'SRPK2', 'FXR2', 'ALKBH8', 'AKAP17A', 'SAFB', 'MAP2K1', 'TRMT10C', 'CDC40', 'MTPAP', 'GEMIN5', 'ATXN1', 'SYNCRIP', 'NOL11', 'TIA1', 'OSGEP', 'ZPR1', 'RPP30', 'C9orf78', 'WDR43', 'KHSRP', 'GPATCH1', 'PABPC4', 'CELF2', 'PRPF4', 'RPRD1B', 'DUS2']","[['IMP'], ['IDA', 'IBA', 'TAS'], ['IMP', 'IBA'], ['IBA', 'TAS'], ['IBA'], ['IMP'], ['IDA', 'TAS', 'IC'], ['IDA', 'IBA'], ['IDA', 'IMP'], ['TAS'], ['ISS'], ['IBA', 'TAS'], ['IMP'], ['IBA'], ['IBA'], ['IDA', 'IBA', 'TAS'], ['IDA', 'IMP', 'IBA', 'TAS', 'IC'], ['TAS'], ['IBA'], ['IMP', 'ISS', 'TAS'], ['IGI'], ['IMP', 'IBA'], ['IMP', 'IBA'], ['IBA'], ['IDA', 'ISS', 'IBA'], ['TAS'], ['TAS'], ['IBA'], ['IBA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IBA'], ['IDA'], ['IDA', 'IBA'], ['IBA'], ['IDA', 'IBA', 'TAS'], ['IBA', 'TAS'], ['TAS'], ['IDA', 'IMP', 'TAS'], ['IDA', 'TAS'], ['IBA'], ['TAS'], ['IMP', 'TAS'], ['IBA'], ['IMP', 'IBA', 'TAS'], ['IDA', 'IBA'], ['IDA'], ['IDA', 'ISS', 'IBA', 'TAS'], ['TAS'], ['IBA'], ['IDA', 'IBA', 'TAS'], ['IDA', 'IBA'], ['TAS'], ['IDA'], ['IDA', 'IBA'], ['TAS'], ['IBA'], ['ISS', 'TAS'], ['IBA', 'TAS'], ['IMP'], ['IDA', 'IBA', 'TAS'], ['ISS', 'IBA'], ['ISS', 'IBA'], ['IMP', 'IGI', 'TAS'], ['IBA'], ['IBA'], ['IDA', 'IBA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS'], ['TAS'], ['IDA', 'IBA', 'TAS'], ['IDA', 'IBA', 'TAS'], ['IDA', 'IBA', 'TAS'], ['TAS'], ['IDA'], ['IBA', 'TAS'], ['IBA'], ['TAS'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IBA', 'TAS'], ['IBA'], ['IDA', 'IMP', 'IBA'], ['IMP', 'IBA'], ['IBA'], ['IMP'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IDA', 'TAS', 'IC'], ['IDA', 'IBA'], ['IDA', 'TAS'], ['NAS'], ['TAS', 'IC'], ['IMP', 'IBA', 'TAS'], ['IDA'], ['IDA'], ['IMP'], ['IDA', 'IBA', 'TAS'], ['IBA'], ['IMP', 'TAS'], ['TAS'], ['IC'], ['TAS'], ['IDA', 'IBA', 'TAS'], ['IDA', 'IBA', 'TAS', 'NAS', 'IC'], ['IBA'], ['IDA', 'IBA']]"
GO:BP,GO:0000281,mitotic cytokinesis,0.011784732251112278,True,"""A cell cycle process that results in the division of the cytoplasm of a cell after mitosis, resulting in the separation of the original cell into two daughter cells."" [GOC:mtg_cell_cycle]",63,2509,33,12414,0.01315265045834994,0.5238095238095238,query_1,"['GO:0061640', 'GO:1903047']","['INCENP', 'ANLN', 'KIF23', 'PLK1', 'CHMP1B', 'USP8', 'CKAP2', 'CEP55', 'RACGAP1', 'KIF20A', 'RASA1', 'NUSAP1', 'CHMP7', 'ECT2', 'CHMP2A', 'CIT', 'SPAST', 'SNX18', 'PDCD6IP', 'SNX9', 'MAP9', 'VPS4B', 'ROCK2', 'CHMP5', 'CUL7', 'STAMBP', 'CHMP6', 'SNX33', 'TTC19', 'KIF4A', 'CHMP2B', 'ARL3', 'STMN1']","[['IMP', 'IBA'], ['IDA', 'IBA'], ['IMP'], ['IDA'], ['IMP'], ['IMP'], ['IGI'], ['IMP', 'IGI', 'IBA'], ['IDA', 'IMP'], ['IMP'], ['ISS'], ['IDA', 'IBA'], ['IMP'], ['IMP', 'IBA'], ['IMP'], ['IMP'], ['IMP'], ['IMP'], ['IDA', 'IMP'], ['IMP'], ['IMP', 'IBA'], ['IMP'], ['IBA'], ['IMP'], ['IMP'], ['IMP'], ['IMP'], ['IMP'], ['TAS'], ['IMP'], ['IMP'], ['IMP'], ['IMP']]"
GO:BP,GO:0033047,regulation of mitotic sister chromatid segregation,0.011833069803278579,True,"""Any process that modulates the frequency, rate or extent of sister chromatid segregation during mitosis."" [GOC:mah]",35,584,12,12414,0.02054794520547945,0.34285714285714286,query_1,"['GO:0000070', 'GO:0033045']","['TRIP13', 'ZWINT', 'NDC80', 'CENPF', 'MAD2L1', 'CCNB1', 'AURKB', 'PLK1', 'LCMT1', 'NUMA1', 'BUB1B', 'DYNC1LI1']","[['IMP'], ['IDA'], ['IMP'], ['NAS'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IMP'], ['IDA'], ['IMP'], ['IMP'], ['IMP'], ['IBA'], ['IMP']]"
GO:BP,GO:1901987,regulation of cell cycle phase transition,0.012394202774827728,True,"""Any process that modulates the frequency, rate or extent of cell cycle phase transition."" [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]",377,239,28,12414,0.11715481171548117,0.07427055702917772,query_1,"['GO:0010564', 'GO:0044770']","['TRIP13', 'ZWINT', 'MAPRE1', 'CHEK1', 'TPX2', 'PSMD10', 'NDC80', 'USP28', 'BLM', 'TP53', 'TOPBP1', 'CHEK2', 'CENPF', 'CARM1', 'ZFP36L2', 'DLGAP5', 'UBE2C', 'MDC1', 'MAD2L1', 'YWHAG', 'ANLN', 'PCNA', 'CDK1', 'CCNB1', 'EP300', 'AURKB', 'TIPRL', 'APPL1']","[['IMP', 'IBA'], ['IDA'], ['TAS'], ['IDA', 'IMP'], ['TAS'], ['TAS'], ['IMP'], ['IMP', 'IBA'], ['IDA'], ['IMP', 'TAS'], ['IBA'], ['IBA', 'TAS'], ['IMP', 'IBA', 'NAS'], ['TAS'], ['ISS'], ['NAS'], ['IMP', 'IBA', 'TAS'], ['TAS'], ['IDA', 'IMP', 'IBA', 'TAS'], ['TAS'], ['TAS'], ['TAS'], ['IMP', 'IBA', 'TAS'], ['IDA', 'IMP', 'TAS'], ['TAS'], ['ISS'], ['IMP'], ['IDA']]"
GO:BP,GO:0046112,nucleobase biosynthetic process,0.016645358562535007,True,"""The chemical reactions and pathways resulting in the formation of a nucleobase, a nitrogenous base that is a constituent of a nucleic acid."" [GOC:ai]",14,3292,13,12414,0.003948967193195626,0.9285714285714286,query_1,"['GO:0009112', 'GO:0018130', 'GO:1901362', 'GO:1901566']","['PAICS', 'CAD', 'GMPS', 'SHMT2', 'HPRT1', 'UMPS', 'GART', 'CTPS1', 'APRT', 'DHODH', 'CTPS2', 'SHMT1', 'ADA']","[['TAS'], ['IDA', 'ISS', 'IBA'], ['TAS'], ['IBA'], ['IDA', 'IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IDA', 'IBA'], ['IBA']]"
GO:BP,GO:0009123,nucleoside monophosphate metabolic process,0.01724910403825218,True,"""The chemical reactions and pathways involving a nucleoside monophosphate, a compound consisting of a nucleobase linked to a deoxyribose or ribose sugar esterified with phosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",33,3356,24,12414,0.007151370679380214,0.7272727272727273,query_1,['GO:0006753'],"['XDH', 'PAICS', 'TYMS', 'IMPDH2', 'PPAT', 'GMPS', 'RFK', 'HPRT1', 'DUT', 'UMPS', 'GART', 'IMPDH1', 'APRT', 'PFAS', 'ADSL', 'AK3', 'NT5C2', 'ADSS', 'DCTD', 'NT5E', 'AMPD2', 'AK4', 'PNP', 'NT5C1A']","[['IDA'], ['TAS'], ['IDA', 'IBA'], ['TAS'], ['TAS'], ['IDA', 'IBA', 'TAS'], ['IBA'], ['IDA', 'IBA'], ['IBA'], ['IDA', 'IBA'], ['TAS'], ['TAS'], ['IBA'], ['TAS', 'NAS'], ['IDA', 'IBA', 'TAS'], ['IDA', 'IBA'], ['IBA'], ['IDA', 'IBA', 'TAS', 'NAS'], ['IBA'], ['IBA'], ['IGI', 'IBA'], ['IDA', 'IBA'], ['IDA'], ['IDA']]"
GO:BP,GO:0051304,chromosome separation,0.017295138764873597,True,"""The cell cycle process in which paired chromosomes are detached from each other. Chromosome separation begins with the release of cohesin complexes from chromosomes; in budding yeast, this includes the cleavage of cohesin complexes along the chromosome arms, followed by the separation of the centromeric regions. Chromosome separation also includes formation of chromatid axes mediated by condensins, and ends with the disentangling of inter-sister catenation catalyzed by topoisomerase II (topo II)."" [GOC:ai, GOC:lb, GOC:mah, GOC:mtg_cell_cycle, PMID:20352243]",67,584,17,12414,0.02910958904109589,0.2537313432835821,query_1,"['GO:0007059', 'GO:0022402']","['TRIP13', 'ZWINT', 'NDC80', 'CENPF', 'DLGAP5', 'UBE2C', 'CSNK2A2', 'MAD2L1', 'RECQL5', 'CCNB1', 'TOP2A', 'PLK1', 'LCMT1', 'NUMA1', 'SMARCAD1', 'BUB1B', 'DYNC1LI1']","[['IMP'], ['IDA'], ['IMP'], ['NAS'], ['NAS'], ['IBA'], ['IMP', 'IBA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IMP'], ['IMP'], ['IBA'], ['IDA', 'IMP'], ['IMP'], ['IMP'], ['IMP'], ['IBA'], ['IMP']]"
GO:BP,GO:1902299,pre-replicative complex assembly involved in cell cycle DNA replication,0.017522194125325723,True,"""Any pre-replicative complex assembly that is involved in cell cycle DNA replication."" [GOC:mtg_cell_cycle, GOC:TermGenie]",7,1119,7,12414,0.006255585344057194,1.0,query_1,"['GO:0022402', 'GO:0036388', 'GO:0044786']","['MCM3', 'MCM7', 'MCM5', 'MCM4', 'MCM2', 'MCM6', 'ORC3']","[['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA']]"
GO:BP,GO:0006267,pre-replicative complex assembly involved in nuclear cell cycle DNA replication,0.017522194125325723,True,"""The aggregation, arrangement and bonding together of a set of components to form the nuclear pre-replicative complex, a protein-DNA complex that forms at the eukaryotic DNA replication origin and is required for replication initiation."" [GOC:mtg_cell_cycle]",7,1119,7,12414,0.006255585344057194,1.0,query_1,"['GO:0033260', 'GO:1902299']","['MCM3', 'MCM7', 'MCM5', 'MCM4', 'MCM2', 'MCM6', 'ORC3']","[['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA']]"
