source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences,Cancer
KEGG,KEGG:03410,Base excision repair,0.015602214641388163,True,Base excision repair,29,5335,25,12487,0.004686035613870665,0.8620689655172413,query_1,['KEGG:00000'],"['UNG', 'PARP2', 'POLB', 'LIG3', 'FEN1', 'POLD3', 'PCNA', 'LIG1', 'TDG', 'POLE3', 'PARP1', 'POLE2', 'POLE', 'MBD4', 'SMUG1', 'POLE4', 'HMGB1', 'MPG', 'NTHL1', 'APEX1', 'POLD2', 'APEX2', 'POLD1', 'POLD4', 'XRCC1']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",LSCC
KEGG,KEGG:04218,Cellular senescence,0.021979290662208238,True,Cellular senescence,135,2940,57,12487,0.019387755102040816,0.4222222222222222,query_1,['KEGG:00000'],"['NFKB1', 'TP53', 'CHEK2', 'RELA', 'VDAC2', 'ZFP36L2', 'CALML5', 'CHEK1', 'CCNB2', 'CALML3', 'CCNB1', 'RAF1', 'CDK1', 'AKT2', 'NFATC1', 'MAPKAPK2', 'CCNA2', 'SIRT1', 'MCU', 'CAPN1', 'ATR', 'PPP3CB', 'PPP3CC', 'MTOR', 'RHEB', 'EIF4EBP1', 'LIN54', 'NFATC2', 'PTEN', 'NFATC3', 'E2F4', 'RBL2', 'ETS1', 'MAP2K1', 'PPP1CB', 'VDAC3', 'E2F3', 'IGFBP3', 'SLC25A4', 'PIK3CA', 'RB1', 'CDKN2A', 'MYBL2', 'RAD9A', 'SLC25A5', 'LIN52', 'CDK2', 'PIK3R1', 'RBBP4', 'RRAS2', 'SMAD2', 'FOXO3', 'SMAD3', 'FOXO1', 'TRPV4', 'MAP2K2', 'MAPK11']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",LSCC
KEGG,KEGG:05160,Hepatitis C,0.02348392174639498,True,Hepatitis C,116,94,7,12487,0.07446808510638298,0.0603448275862069,query_1,['KEGG:00000'],"['NFKB1', 'TP53', 'FADD', 'PPP2R2A', 'RIPK1', 'RELA', 'YWHAG']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",LSCC
KEGG,KEGG:01524,Platinum drug resistance,0.024472931235372343,True,Platinum drug resistance,65,4623,42,12487,0.009085009733939001,0.6461538461538462,query_1,['KEGG:00000'],"['TP53', 'FADD', 'TOP2A', 'MSH6', 'AKT2', 'MSH2', 'XIAP', 'XPA', 'BIRC2', 'ATP7A', 'BRCA1', 'GSTA4', 'ERCC1', 'GSTM4', 'MAP3K5', 'TOP2B', 'PIK3CA', 'CYCS', 'BAK1', 'BID', 'CDKN2A', 'CASP3', 'BCL2L1', 'ERBB2', 'PIK3R1', 'PDPK1', 'MSH3', 'FAS', 'AKT1', 'MGST2', 'BCL2', 'GSTP1', 'CASP9', 'MAPK1', 'ATM', 'GSTO1', 'BIRC5', 'GSTM2', 'MGST1', 'AKT3', 'BAD', 'PIK3CB']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",LSCC
KEGG,KEGG:05169,Epstein-Barr virus infection,0.032185694371240074,True,Epstein-Barr virus infection,167,161,10,12487,0.062111801242236024,0.059880239520958084,query_1,['KEGG:00000'],"['NFKB1', 'TP53', 'FADD', 'RIPK1', 'RELA', 'MAP2K4', 'USP7', 'NFKBIB', 'SKP2', 'ENTPD3']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",LSCC
KEGG,KEGG:04657,IL-17 signaling pathway,0.04209656539651477,True,IL-17 signaling pathway,70,4,2,12487,0.5,0.02857142857142857,query_1,['KEGG:00000'],"['NFKB1', 'MMP3']","[['KEGG'], ['KEGG']]",LSCC
KEGG,KEGG:03030,DNA replication,4.2014967219946026e-07,True,DNA replication,35,701,14,12487,0.019971469329529243,0.4,query_1,['KEGG:00000'],"['MCM2', 'MCM7', 'MCM5', 'LIG1', 'MCM3', 'MCM4', 'PRIM1', 'FEN1', 'RFC2', 'MCM6', 'RFC1', 'POLA1', 'RFC4', 'PCNA']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",LUAD
KEGG,KEGG:04110,Cell cycle,9.764510466958756e-05,True,Cell cycle,103,202,12,12487,0.0594059405940594,0.11650485436893204,query_1,['KEGG:00000'],"['MCM2', 'YWHAZ', 'CDK1', 'MCM7', 'CCNA2', 'MCM5', 'CCNB1', 'CHEK1', 'MAD2L1', 'YWHAG', 'MCM3', 'MCM4']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",LUAD
KEGG,KEGG:00240,Pyrimidine metabolism,0.0002647425752849603,True,Pyrimidine metabolism,51,804,15,12487,0.018656716417910446,0.29411764705882354,query_1,['KEGG:00000'],"['ENTPD3', 'RRM2', 'UMPS', 'TYMS', 'CAD', 'TK1', 'TK2', 'DTYMK', 'ENTPD5', 'DCTPP1', 'ENPP3', 'DPYD', 'NME1', 'RRM1', 'UCK2']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",LUAD
KEGG,KEGG:03430,Mismatch repair,0.007869297690656992,True,Mismatch repair,21,1985,12,12487,0.006045340050377834,0.5714285714285714,query_1,['KEGG:00000'],"['PMS2', 'LIG1', 'RFC2', 'RFC1', 'RFC4', 'PCNA', 'RFC5', 'RFC3', 'MSH6', 'POLD1', 'SSBP1', 'MSH2']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",LUAD
KEGG,KEGG:00970,Aminoacyl-tRNA biosynthesis,0.012795060336221423,True,Aminoacyl-tRNA biosynthesis,28,977,12,12487,0.012282497441146366,0.42857142857142855,query_1,['KEGG:00000'],"['YARS2', 'SEPSECS', 'TARS2', 'NARS2', 'PARS2', 'SARS2', 'QRSL1', 'CARS', 'LARS2', 'HARS2', 'AARS2', 'IARS2']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",LUAD
KEGG,KEGG:04512,ECM-receptor interaction,0.007364376109920778,True,ECM-receptor interaction,80,448,12,12487,0.026785714285714284,0.15,query_1,['KEGG:00000'],"['LAMB3', 'LAMC2', 'SDC1', 'ITGA5', 'ITGB6', 'SPP1', 'ITGB5', 'ITGA11', 'ITGA2', 'LAMA3', 'FN1', 'THBS2']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",PDAC
KEGG,KEGG:00524,"Neomycin, kanamycin and gentamicin biosynthesis",0.008053349508549903,True,"Neomycin, kanamycin and gentamicin biosynthesis",4,247,3,12487,0.012145748987854251,0.75,query_1,['KEGG:00000'],"['HK2', 'HK3', 'HK1']","[['KEGG'], ['KEGG'], ['KEGG']]",PDAC
KEGG,KEGG:04510,Focal adhesion,0.03399316838229099,True,Focal adhesion,185,448,18,12487,0.04017857142857143,0.0972972972972973,query_1,['KEGG:00000'],"['LAMB3', 'LAMC2', 'SRC', 'PDGFC', 'VAV3', 'MET', 'ITGA5', 'ITGB6', 'FLNB', 'PAK1', 'SPP1', 'ITGB5', 'ITGA11', 'FLT1', 'ITGA2', 'LAMA3', 'FN1', 'THBS2']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",PDAC
KEGG,KEGG:03030,DNA replication,0.034303938240171715,True,DNA replication,35,210,5,12487,0.023809523809523808,0.14285714285714285,query_1,['KEGG:00000'],"['PCNA', 'MCM6', 'POLD1', 'SSBP1', 'FEN1']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",PDAC
